,precision,recall,f1-score,support
0,0.918918918918919,0.9855072463768116,0.951048951048951,69.0
1,0.7352941176470589,0.7352941176470589,0.7352941176470589,68.0
2,0.926829268292683,0.5507246376811594,0.6909090909090909,69.0
3,0.828125,0.8153846153846154,0.8217054263565892,65.0
4,0.7361111111111112,0.8153846153846154,0.7737226277372263,65.0
5,0.8133333333333334,0.9242424242424242,0.8652482269503546,66.0
6,1.0,0.8928571428571429,0.9433962264150944,28.0
7,1.0,1.0,1.0,21.0
8,1.0,1.0,1.0,21.0
9,0.9032258064516129,0.8115942028985508,0.8549618320610687,69.0
10,0.7701149425287356,0.9710144927536232,0.8589743589743589,69.0
accuracy,0.840983606557377,0.840983606557377,0.840983606557377,0.840983606557377
macro avg,0.8756320452984958,0.8638184995660001,0.8632055325545267,610.0
weighted avg,0.8494630882286341,0.840983606557377,0.8373459064114648,610.0
AUC,0.9901,0.9901,0.9901,0.9901
