,precision,recall,f1-score,support
0,0.9855072463768116,0.9855072463768116,0.9855072463768116,69.0
1,0.7884615384615384,0.6029411764705882,0.6833333333333333,68.0
2,0.8333333333333334,0.6521739130434783,0.7317073170731707,69.0
3,0.7777777777777778,0.8615384615384616,0.8175182481751825,65.0
4,0.8305084745762712,0.7538461538461538,0.7903225806451613,65.0
5,0.686046511627907,0.8939393939393939,0.7763157894736842,66.0
6,1.0,0.8214285714285714,0.9019607843137255,28.0
7,1.0,1.0,1.0,21.0
8,1.0,0.9523809523809523,0.975609756097561,21.0
9,0.8985507246376812,0.8985507246376812,0.8985507246376812,69.0
10,0.8,0.9855072463768116,0.8831168831168831,69.0
accuracy,0.839344262295082,0.839344262295082,0.839344262295082,0.839344262295082
macro avg,0.8727441460719383,0.8552558036399005,0.8585402421130177,610.0
weighted avg,0.846119771780065,0.839344262295082,0.8366864578642607,610.0
AUC,0.9864,0.9864,0.9864,0.9864
