,precision,recall,f1-score,support
0,1.0,0.9710144927536232,0.9852941176470589,69.0
1,0.8125,0.7647058823529411,0.7878787878787878,68.0
2,0.7352941176470589,0.7246376811594203,0.7299270072992701,69.0
3,0.9032258064516129,0.8615384615384616,0.8818897637795275,65.0
4,0.7368421052631579,0.8615384615384616,0.7943262411347518,65.0
5,0.8378378378378378,0.9393939393939394,0.8857142857142857,66.0
6,0.9615384615384616,0.8928571428571429,0.9259259259259259,28.0
7,1.0,1.0,1.0,21.0
8,0.9545454545454546,1.0,0.9767441860465116,21.0
9,0.8611111111111112,0.8985507246376812,0.8794326241134752,69.0
10,0.9310344827586207,0.782608695652174,0.8503937007874016,69.0
accuracy,0.8622950819672132,0.8622950819672132,0.8622950819672132,0.8622950819672132
macro avg,0.8849026706503015,0.8815314074439858,0.8815933309388179,610.0
weighted avg,0.8664157100359795,0.8622950819672132,0.8625127354503089,610.0
