,precision,recall,f1-score,support
0,0.4,0.028985507246376812,0.05405405405405406,69.0
1,0.17857142857142858,0.29411764705882354,0.2222222222222222,68.0
2,0.22580645161290322,0.2028985507246377,0.21374045801526717,69.0
3,0.375,0.09230769230769231,0.14814814814814814,65.0
4,0.42857142857142855,0.046153846153846156,0.08333333333333333,65.0
5,0.660377358490566,0.5303030303030303,0.5882352941176471,66.0
6,0.0,0.0,0.0,28.0
7,0.0,0.0,0.0,21.0
8,0.25,0.47619047619047616,0.32786885245901637,21.0
9,0.19455252918287938,0.7246376811594203,0.3067484662576687,69.0
10,0.21153846153846154,0.15942028985507245,0.18181818181818182,69.0
accuracy,0.24754098360655738,0.24754098360655738,0.24754098360655738,0.24754098360655738
macro avg,0.2658561507243334,0.23227406554539778,0.19328809185686716,610.0
weighted avg,0.30231283472367243,0.24754098360655738,0.20992639798496446,610.0
