,precision,recall,f1-score,support
0,0.9857142857142858,1.0,0.9928057553956835,69.0
1,0.8888888888888888,0.8235294117647058,0.8549618320610687,68.0
2,0.8382352941176471,0.8260869565217391,0.8321167883211679,69.0
3,0.8461538461538461,0.8461538461538461,0.8461538461538461,65.0
4,0.8142857142857143,0.8769230769230769,0.8444444444444444,65.0
5,1.0,0.9090909090909091,0.9523809523809523,66.0
6,1.0,1.0,1.0,28.0
7,1.0,1.0,1.0,21.0
8,1.0,1.0,1.0,21.0
9,0.9571428571428572,0.9710144927536232,0.9640287769784173,69.0
10,0.9324324324324325,1.0,0.965034965034965,69.0
accuracy,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459
macro avg,0.9329866653396066,0.9320726084734455,0.9319933964336858,610.0
weighted avg,0.9190266096100232,0.9180327868852459,0.9178827705599517,610.0
AUC,0.9960,0.9960,0.9960,0.9960
