,precision,recall,f1-score,support
0,0.8955223880597015,0.8695652173913043,0.8823529411764706,69.0
1,0.4146341463414634,0.5,0.4533333333333333,68.0
2,0.3541666666666667,0.4927536231884058,0.4121212121212121,69.0
3,0.45454545454545453,0.07692307692307693,0.13157894736842105,65.0
4,0.463768115942029,0.49230769230769234,0.47761194029850745,65.0
5,0.7164179104477612,0.7272727272727273,0.7218045112781954,66.0
6,0.5555555555555556,0.17857142857142858,0.2702702702702703,28.0
7,0.5,0.09523809523809523,0.16,21.0
8,0.4444444444444444,0.7619047619047619,0.5614035087719298,21.0
9,0.6666666666666666,0.6376811594202898,0.6518518518518519,69.0
10,0.46601941747572817,0.6956521739130435,0.5581395348837209,69.0
accuracy,0.5377049180327869,0.5377049180327869,0.5377049180327869,0.5377049180327869
macro avg,0.5392491605586792,0.5025336323755297,0.480042550123083,610.0
weighted avg,0.5490850157267078,0.5377049180327869,0.5140792387269683,610.0
