,precision,recall,f1-score,support
0,0.971830985915493,1.0,0.9857142857142858,69.0
1,0.696969696969697,0.6764705882352942,0.6865671641791045,68.0
2,0.8846153846153846,0.6666666666666666,0.7603305785123967,69.0
3,0.7012987012987013,0.8307692307692308,0.7605633802816901,65.0
4,0.8596491228070176,0.7538461538461538,0.8032786885245902,65.0
5,0.8253968253968254,0.7878787878787878,0.8062015503875969,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,0.9130434782608695,1.0,0.9545454545454546,21.0
8,1.0,0.8571428571428571,0.9230769230769231,21.0
9,0.9655172413793104,0.8115942028985508,0.8818897637795275,69.0
10,0.6767676767676768,0.9710144927536232,0.7976190476190477,69.0
accuracy,0.8262295081967214,0.8262295081967214,0.8262295081967214,0.8262295081967214
macro avg,0.8631899194009978,0.8439958553420538,0.8475227090530527,610.0
weighted avg,0.8408493613102501,0.8262295081967214,0.8267243286448268,610.0
AUC,0.9858,0.9858,0.9858,0.9858
