,precision,recall,f1-score,support
0,1.0,1.0,1.0,69.0
1,0.835820895522388,0.8235294117647058,0.8296296296296296,68.0
2,0.8405797101449275,0.8405797101449275,0.8405797101449275,69.0
3,0.8873239436619719,0.9692307692307692,0.9264705882352942,65.0
4,0.9322033898305084,0.8461538461538461,0.8870967741935484,65.0
5,0.96875,0.9393939393939394,0.9538461538461539,66.0
6,1.0,0.9642857142857143,0.9818181818181818,28.0
7,1.0,1.0,1.0,21.0
8,0.9130434782608695,1.0,0.9545454545454546,21.0
9,0.9852941176470589,0.9710144927536232,0.9781021897810219,69.0
10,0.9305555555555556,0.9710144927536232,0.950354609929078,69.0
accuracy,0.9278688524590164,0.9278688524590164,0.9278688524590164,0.9278688524590164
macro avg,0.9357791900566618,0.9386547614982863,0.9365857538293901,610.0
weighted avg,0.9285412099458888,0.9278688524590164,0.927623643185076,610.0
AUC,0.9972,0.9972,0.9972,0.9972
