,precision,recall,f1-score,support
0,0.9452054794520548,1.0,0.971830985915493,69.0
1,0.6666666666666666,0.6176470588235294,0.6412213740458015,68.0
2,0.6896551724137931,0.5797101449275363,0.6299212598425197,69.0
3,0.6833333333333333,0.6307692307692307,0.656,65.0
4,0.6486486486486487,0.7384615384615385,0.6906474820143885,65.0
5,0.9672131147540983,0.8939393939393939,0.9291338582677166,66.0
6,1.0,0.8928571428571429,0.9433962264150944,28.0
7,0.9130434782608695,1.0,0.9545454545454546,21.0
8,1.0,0.8571428571428571,0.9230769230769231,21.0
9,0.8831168831168831,0.9855072463768116,0.9315068493150684,69.0
10,0.8589743589743589,0.9710144927536232,0.9115646258503401,69.0
accuracy,0.8163934426229508,0.8163934426229508,0.8163934426229508,0.8163934426229508
macro avg,0.8414415577837008,0.8333681005501513,0.8348040944808001,610.0
weighted avg,0.8146423302663117,0.8163934426229508,0.8131081564346355,610.0
AUC,0.9868,0.9868,0.9868,0.9868
