,precision,recall,f1-score,support
0,0.9577464788732394,0.9855072463768116,0.9714285714285714,69.0
1,0.684931506849315,0.7352941176470589,0.7092198581560284,68.0
2,0.7169811320754716,0.5507246376811594,0.6229508196721312,69.0
3,0.7384615384615385,0.7384615384615385,0.7384615384615385,65.0
4,0.7272727272727273,0.7384615384615385,0.732824427480916,65.0
5,0.8873239436619719,0.9545454545454546,0.9197080291970803,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,0.95,0.9047619047619048,0.926829268292683,21.0
8,1.0,1.0,1.0,21.0
9,0.9014084507042254,0.927536231884058,0.9142857142857143,69.0
10,0.9178082191780822,0.9710144927536232,0.9436619718309859,69.0
accuracy,0.839344262295082,0.839344262295082,0.839344262295082,0.839344262295082
macro avg,0.8619939997342339,0.8577162355585979,0.8583939237971466,610.0
weighted avg,0.8367927957336249,0.839344262295082,0.8363905147426015,610.0
AUC,0.9870,0.9870,0.9870,0.9870
