,precision,recall,f1-score,support
0,0.9583333333333334,1.0,0.9787234042553191,69.0
1,0.7666666666666667,0.6764705882352942,0.71875,68.0
2,0.7377049180327869,0.6521739130434783,0.6923076923076923,69.0
3,0.6976744186046512,0.9230769230769231,0.7947019867549668,65.0
4,0.8297872340425532,0.6,0.6964285714285714,65.0
5,0.8769230769230769,0.8636363636363636,0.8702290076335878,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
8,0.9545454545454546,1.0,0.9767441860465116,21.0
9,0.7368421052631579,0.8115942028985508,0.7724137931034483,69.0
10,0.7702702702702703,0.8260869565217391,0.7972027972027972,69.0
accuracy,0.8131147540983606,0.8131147540983606,0.8131147540983606,0.8131147540983606
macro avg,0.8437389481875367,0.8394537571240662,0.8375313958251644,610.0
weighted avg,0.8169805108751609,0.8131147540983606,0.8103489869666644,610.0
