,precision,recall,f1-score,support
0,0.18181818181818182,0.028985507246376812,0.05,69.0
1,0.24299065420560748,0.38235294117647056,0.29714285714285715,68.0
2,0.06569343065693431,0.13043478260869565,0.08737864077669903,69.0
3,0.5,0.1076923076923077,0.17721518987341772,65.0
4,0.2857142857142857,0.12307692307692308,0.17204301075268819,65.0
5,0.5142857142857142,0.5454545454545454,0.5294117647058824,66.0
6,0.0,0.0,0.0,28.0
7,0.3333333333333333,0.09523809523809523,0.14814814814814814,21.0
8,0.3235294117647059,0.5238095238095238,0.4,21.0
9,0.25842696629213485,0.6666666666666666,0.3724696356275304,69.0
10,0.3157894736842105,0.08695652173913043,0.13636363636363635,69.0
accuracy,0.25081967213114753,0.25081967213114753,0.25081967213114753,0.25081967213114753
macro avg,0.274689222886828,0.24460616497352136,0.21547026212644174,610.0
weighted avg,0.2820180384696339,0.25081967213114753,0.21958755227720206,610.0
