,precision,recall,f1-score,support
0,0.9855072463768116,0.9855072463768116,0.9855072463768116,69.0
1,0.8524590163934426,0.7647058823529411,0.8062015503875969,68.0
2,0.7894736842105263,0.8695652173913043,0.8275862068965517,69.0
3,0.8823529411764706,0.9230769230769231,0.9022556390977443,65.0
4,0.8,0.8615384615384616,0.8296296296296296,65.0
5,0.9310344827586207,0.8181818181818182,0.8709677419354839,66.0
6,1.0,0.8928571428571429,0.9433962264150944,28.0
7,1.0,1.0,1.0,21.0
8,0.9130434782608695,1.0,0.9545454545454546,21.0
9,0.9142857142857143,0.927536231884058,0.920863309352518,69.0
10,0.9710144927536232,0.9710144927536232,0.9710144927536232,69.0
accuracy,0.898360655737705,0.898360655737705,0.898360655737705,0.898360655737705
macro avg,0.9126519142014616,0.9103621287648259,0.9101788633991371,610.0
weighted avg,0.9008225273655942,0.898360655737705,0.8983306301108865,610.0
