,precision,recall,f1-score,support
0,0.9444444444444444,0.9855072463768116,0.9645390070921985,69.0
1,0.7627118644067796,0.6617647058823529,0.7086614173228346,68.0
2,0.6875,0.6376811594202898,0.6616541353383458,69.0
3,0.8166666666666667,0.7538461538461538,0.784,65.0
4,0.7910447761194029,0.8153846153846154,0.803030303030303,65.0
5,0.8857142857142857,0.9393939393939394,0.9117647058823529,66.0
6,1.0,0.8928571428571429,0.9433962264150944,28.0
7,0.9545454545454546,1.0,0.9767441860465116,21.0
8,1.0,0.9523809523809523,0.975609756097561,21.0
9,0.863013698630137,0.9130434782608695,0.8873239436619719,69.0
10,0.8717948717948718,0.9855072463768116,0.9251700680272109,69.0
accuracy,0.8491803278688524,0.8491803278688524,0.8491803278688524,0.8491803278688524
macro avg,0.8706760056656403,0.8670333309254491,0.8674448862649439,610.0
weighted avg,0.8461872229333529,0.8491803278688524,0.8462399302001099,610.0
AUC,0.9872,0.9872,0.9872,0.9872
