,precision,recall,f1-score,support
0,0.9324324324324325,1.0,0.965034965034965,69.0
1,0.7288135593220338,0.6323529411764706,0.6771653543307087,68.0
2,0.8235294117647058,0.6086956521739131,0.7,69.0
3,0.8135593220338984,0.7384615384615385,0.7741935483870968,65.0
4,0.7101449275362319,0.7538461538461538,0.7313432835820896,65.0
5,0.7397260273972602,0.8181818181818182,0.7769784172661871,66.0
6,0.9642857142857143,0.9642857142857143,0.9642857142857143,28.0
7,0.9545454545454546,1.0,0.9767441860465116,21.0
8,0.9130434782608695,1.0,0.9545454545454546,21.0
9,0.8955223880597015,0.8695652173913043,0.8823529411764706,69.0
10,0.7764705882352941,0.9565217391304348,0.8571428571428571,69.0
accuracy,0.819672131147541,0.819672131147541,0.819672131147541,0.819672131147541
macro avg,0.841097573079418,0.8492646158770317,0.8417987928907323,610.0
weighted avg,0.819951256175518,0.819672131147541,0.8158318341572641,610.0
AUC,0.9856,0.9856,0.9856,0.9856
