,precision,recall,f1-score,support
0,1.0,1.0,1.0,69.0
1,0.7377049180327869,0.6617647058823529,0.6976744186046512,68.0
2,0.8695652173913043,0.5797101449275363,0.6956521739130435,69.0
3,0.7027027027027027,0.8,0.7482014388489209,65.0
4,0.7741935483870968,0.7384615384615385,0.7559055118110236,65.0
5,0.7792207792207793,0.9090909090909091,0.8391608391608392,66.0
6,1.0,0.9642857142857143,0.9818181818181818,28.0
7,0.9545454545454546,1.0,0.9767441860465116,21.0
8,1.0,0.9523809523809523,0.975609756097561,21.0
9,0.9354838709677419,0.8405797101449275,0.8854961832061069,69.0
10,0.7444444444444445,0.9710144927536232,0.8427672955974843,69.0
accuracy,0.8311475409836065,0.8311475409836065,0.8311475409836065,0.8311475409836065
macro avg,0.8634419032447557,0.8561171061752322,0.8544572713731203,610.0
weighted avg,0.8386086401385793,0.8311475409836065,0.8284163107475582,610.0
AUC,0.9848,0.9848,0.9848,0.9848
