,precision,recall,f1-score,support
0,0.918918918918919,0.9855072463768116,0.951048951048951,69.0
1,0.7464788732394366,0.7794117647058824,0.762589928057554,68.0
2,0.82,0.5942028985507246,0.6890756302521008,69.0
3,0.8113207547169812,0.6615384615384615,0.7288135593220338,65.0
4,0.6292134831460674,0.8615384615384616,0.7272727272727273,65.0
5,0.8115942028985508,0.8484848484848485,0.8296296296296296,66.0
6,0.9032258064516129,1.0,0.9491525423728814,28.0
7,1.0,1.0,1.0,21.0
8,1.0,1.0,1.0,21.0
9,0.9642857142857143,0.782608695652174,0.864,69.0
10,0.8266666666666667,0.8985507246376812,0.8611111111111112,69.0
accuracy,0.8245901639344262,0.8245901639344262,0.8245901639344262,0.8245901639344262
macro avg,0.8574276745749043,0.8556221001350042,0.8511540071879081,610.0
weighted avg,0.8341179483679493,0.8245901639344262,0.8230078905819813,610.0
AUC,0.9837,0.9837,0.9837,0.9837
