,precision,recall,f1-score,support
0,0.971830985915493,1.0,0.9857142857142858,69.0
1,0.6268656716417911,0.6176470588235294,0.6222222222222222,68.0
2,0.6825396825396826,0.6231884057971014,0.6515151515151515,69.0
3,0.589041095890411,0.6615384615384615,0.6231884057971014,65.0
4,0.5970149253731343,0.6153846153846154,0.6060606060606061,65.0
5,0.9206349206349206,0.8787878787878788,0.8992248062015504,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,0.9090909090909091,0.9523809523809523,0.9302325581395349,21.0
8,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
9,0.9295774647887324,0.9565217391304348,0.9428571428571428,69.0
10,0.9545454545454546,0.9130434782608695,0.9333333333333333,69.0
accuracy,0.8032786885245902,0.8032786885245902,0.8032786885245902,0.8032786885245902
macro avg,0.8303201875274073,0.8272222700960203,0.8281538570168041,610.0
weighted avg,0.8061137351869707,0.8032786885245902,0.8040736963951337,610.0
