,precision,recall,f1-score,support
0,0.9857142857142858,1.0,0.9928057553956835,69.0
1,0.8125,0.7647058823529411,0.7878787878787878,68.0
2,0.8059701492537313,0.782608695652174,0.7941176470588235,69.0
3,0.8421052631578947,0.9846153846153847,0.9078014184397163,65.0
4,0.9655172413793104,0.8615384615384616,0.9105691056910569,65.0
5,0.9393939393939394,0.9393939393939394,0.9393939393939394,66.0
6,1.0,0.9642857142857143,0.9818181818181818,28.0
7,1.0,1.0,1.0,21.0
8,1.0,1.0,1.0,21.0
9,1.0,0.9420289855072463,0.9701492537313433,69.0
10,0.92,1.0,0.9583333333333334,69.0
accuracy,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459
macro avg,0.9337455344453783,0.9308342784859874,0.9311697657037151,610.0
weighted avg,0.9194289980454288,0.9180327868852459,0.9174160065770338,610.0
AUC,0.9961,0.9961,0.9961,0.9961
