,precision,recall,f1-score,support
0,0.9852941176470589,0.9710144927536232,0.9781021897810219,69.0
1,0.8253968253968254,0.7647058823529411,0.7938931297709924,68.0
2,0.7761194029850746,0.7536231884057971,0.7647058823529411,69.0
3,0.9076923076923077,0.9076923076923077,0.9076923076923077,65.0
4,0.8333333333333334,0.9230769230769231,0.8759124087591241,65.0
5,0.9833333333333333,0.8939393939393939,0.9365079365079365,66.0
6,0.9615384615384616,0.8928571428571429,0.9259259259259259,28.0
7,1.0,0.9523809523809523,0.975609756097561,21.0
8,0.9545454545454546,1.0,0.9767441860465116,21.0
9,0.875,0.9130434782608695,0.8936170212765957,69.0
10,0.8666666666666667,0.9420289855072463,0.9027777777777778,69.0
accuracy,0.8901639344262295,0.8901639344262295,0.8901639344262295,0.8901639344262295
macro avg,0.9062654457398651,0.9013057042933815,0.9028625929080633,610.0
weighted avg,0.8915978937472122,0.8901639344262295,0.8899326557807229,610.0
