,precision,recall,f1-score,support
0,0.9285714285714286,0.7536231884057971,0.832,69.0
1,0.5517241379310345,0.47058823529411764,0.5079365079365079,68.0
2,0.4745762711864407,0.4057971014492754,0.4375,69.0
3,0.3181818181818182,0.2153846153846154,0.25688073394495414,65.0
4,0.4098360655737705,0.38461538461538464,0.3968253968253968,65.0
5,0.7391304347826086,0.7727272727272727,0.7555555555555555,66.0
6,0.6153846153846154,0.2857142857142857,0.3902439024390244,28.0
7,1.0,0.7619047619047619,0.8648648648648649,21.0
8,0.36363636363636365,0.19047619047619047,0.25,21.0
9,0.4690265486725664,0.7681159420289855,0.5824175824175825,69.0
10,0.4,0.6376811594202898,0.49162011173184356,69.0
accuracy,0.5360655737704918,0.5360655737704918,0.5360655737704918,0.5360655737704918
macro avg,0.5700061530836952,0.5133298306746342,0.5241676959741572,610.0
weighted avg,0.5512592926687029,0.5360655737704918,0.5294103934970282,610.0
