,precision,recall,f1-score,support
0,0.9855072463768116,0.9855072463768116,0.9855072463768116,69.0
1,0.6666666666666666,0.6764705882352942,0.6715328467153284,68.0
2,0.72,0.5217391304347826,0.6050420168067226,69.0
3,0.7377049180327869,0.6923076923076923,0.7142857142857143,65.0
4,0.6901408450704225,0.7538461538461538,0.7205882352941176,65.0
5,0.8648648648648649,0.9696969696969697,0.9142857142857143,66.0
6,1.0,0.8928571428571429,0.9433962264150944,28.0
7,1.0,1.0,1.0,21.0
8,1.0,1.0,1.0,21.0
9,0.8783783783783784,0.9420289855072463,0.9090909090909091,69.0
10,0.9066666666666666,0.9855072463768116,0.9444444444444444,69.0
accuracy,0.8327868852459016,0.8327868852459016,0.8327868852459016,0.8327868852459016
macro avg,0.8590845078233271,0.8563601050580822,0.8552884867013506,610.0
weighted avg,0.8296270444659527,0.8327868852459016,0.8284111972711713,610.0
AUC,0.9878,0.9878,0.9878,0.9878
