,precision,recall,f1-score,support
0,0.0,0.0,0.0,69.0
1,0.21428571428571427,0.17647058823529413,0.1935483870967742,68.0
2,0.15254237288135594,0.2608695652173913,0.1925133689839572,69.0
3,0.2708333333333333,0.2,0.23008849557522124,65.0
4,0.38095238095238093,0.12307692307692308,0.18604651162790697,65.0
5,0.42592592592592593,0.696969696969697,0.5287356321839081,66.0
6,0.0,0.0,0.0,28.0
7,0.5,0.047619047619047616,0.08695652173913043,21.0
8,0.4444444444444444,0.19047619047619047,0.26666666666666666,21.0
9,0.24299065420560748,0.37681159420289856,0.29545454545454547,69.0
10,0.22807017543859648,0.37681159420289856,0.28415300546448086,69.0
accuracy,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265
macro avg,0.2600040910424871,0.22264592727275823,0.20583301225387193,610.0
weighted avg,0.24247633675198044,0.25245901639344265,0.22263778351598282,610.0
