,precision,recall,f1-score,support
0,1.0,1.0,1.0,69.0
1,0.8387096774193549,0.7647058823529411,0.8,68.0
2,0.7681159420289855,0.7681159420289855,0.7681159420289855,69.0
3,0.9375,0.9230769230769231,0.9302325581395349,65.0
4,0.9242424242424242,0.9384615384615385,0.9312977099236641,65.0
5,0.9253731343283582,0.9393939393939394,0.9323308270676691,66.0
6,1.0,0.8928571428571429,0.9433962264150944,28.0
7,0.9545454545454546,1.0,0.9767441860465116,21.0
8,0.875,1.0,0.9333333333333333,21.0
9,0.9154929577464789,0.9420289855072463,0.9285714285714286,69.0
10,0.9295774647887324,0.9565217391304348,0.9428571428571428,69.0
accuracy,0.9098360655737705,0.9098360655737705,0.9098360655737705,0.9098360655737705
macro avg,0.9153233686454353,0.9204692811644684,0.9169890322166695,610.0
weighted avg,0.9095909118136548,0.9098360655737705,0.9091616322717129,610.0
AUC,0.9936,0.9936,0.9936,0.9936
