,precision,recall,f1-score,support
0,0.8787878787878788,0.8405797101449275,0.8592592592592593,69.0
1,0.43010752688172044,0.5882352941176471,0.4968944099378882,68.0
2,0.33962264150943394,0.2608695652173913,0.29508196721311475,69.0
3,0.4393939393939394,0.4461538461538462,0.44274809160305345,65.0
4,0.3877551020408163,0.2923076923076923,0.3333333333333333,65.0
5,0.618421052631579,0.7121212121212122,0.6619718309859155,66.0
6,0.5,0.35714285714285715,0.4166666666666667,28.0
7,0.8888888888888888,0.7619047619047619,0.8205128205128205,21.0
8,0.6,0.2857142857142857,0.3870967741935484,21.0
9,0.625,0.7246376811594203,0.6711409395973155,69.0
10,0.4177215189873418,0.4782608695652174,0.44594594594594594,69.0
accuracy,0.5344262295081967,0.5344262295081967,0.5344262295081967,0.5344262295081967
macro avg,0.5568816862837817,0.5225388886862963,0.5300592762953511,610.0
weighted avg,0.5329714202823084,0.5344262295081967,0.5273430511906413,610.0
