,precision,recall,f1-score,support
0,0.8717948717948718,0.9855072463768116,0.9251700680272109,69.0
1,0.7307692307692307,0.5588235294117647,0.6333333333333333,68.0
2,0.6440677966101694,0.5507246376811594,0.59375,69.0
3,0.8392857142857143,0.7230769230769231,0.7768595041322314,65.0
4,0.6206896551724138,0.8307692307692308,0.7105263157894737,65.0
5,0.7971014492753623,0.8333333333333334,0.8148148148148148,66.0
6,0.9230769230769231,0.8571428571428571,0.8888888888888888,28.0
7,0.9090909090909091,0.9523809523809523,0.9302325581395349,21.0
8,1.0,1.0,1.0,21.0
9,0.8507462686567164,0.8260869565217391,0.8382352941176471,69.0
10,0.7945205479452054,0.8405797101449275,0.8169014084507042,69.0
accuracy,0.7868852459016393,0.7868852459016393,0.7868852459016393,0.7868852459016393
macro avg,0.8164675787888651,0.8144023069854271,0.8117011077903489,610.0
weighted avg,0.7889416389537758,0.7868852459016393,0.783538053311915,610.0
AUC,0.9740,0.9740,0.9740,0.9740
