,precision,recall,f1-score,support
0,0.15789473684210525,0.043478260869565216,0.06818181818181818,69.0
1,0.17088607594936708,0.39705882352941174,0.23893805309734514,68.0
2,0.08771929824561403,0.21739130434782608,0.125,69.0
3,0.6818181818181818,0.23076923076923078,0.3448275862068966,65.0
4,0.34782608695652173,0.24615384615384617,0.2882882882882883,65.0
5,0.56,0.42424242424242425,0.4827586206896552,66.0
6,0.25,0.03571428571428571,0.0625,28.0
7,0.375,0.2857142857142857,0.32432432432432434,21.0
8,0.3939393939393939,0.6190476190476191,0.48148148148148145,21.0
9,0.3064516129032258,0.2753623188405797,0.2900763358778626,69.0
10,0.3103448275862069,0.13043478260869565,0.1836734693877551,69.0
accuracy,0.24918032786885247,0.24918032786885247,0.24918032786885247,0.24918032786885247
macro avg,0.3310800194764197,0.2641242892579791,0.26273181613958424,610.0
weighted avg,0.32485439462698934,0.24918032786885247,0.2523812989477356,610.0
