,precision,recall,f1-score,support
0,0.9315068493150684,0.9855072463768116,0.9577464788732394,69.0
1,0.6909090909090909,0.5588235294117647,0.6178861788617886,68.0
2,0.5774647887323944,0.5942028985507246,0.5857142857142857,69.0
3,0.5662650602409639,0.7230769230769231,0.6351351351351351,65.0
4,0.6511627906976745,0.4307692307692308,0.5185185185185185,65.0
5,0.7808219178082192,0.8636363636363636,0.8201438848920863,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,1.0,0.9523809523809523,0.975609756097561,21.0
8,0.9545454545454546,1.0,0.9767441860465116,21.0
9,0.9253731343283582,0.8985507246376812,0.9117647058823529,69.0
10,0.8701298701298701,0.9710144927536232,0.9178082191780822,69.0
accuracy,0.7786885245901639,0.7786885245901639,0.7786885245901639,0.7786885245901639
macro avg,0.8134708142460997,0.8096848900150458,0.8072758465602295,610.0
weighted avg,0.7782017704041301,0.7786885245901639,0.7734999416174829,610.0
