,precision,recall,f1-score,support
0,0.9714285714285714,0.9855072463768116,0.9784172661870504,69.0
1,0.7872340425531915,0.5441176470588235,0.6434782608695652,68.0
2,0.6623376623376623,0.7391304347826086,0.6986301369863014,69.0
3,0.5378151260504201,0.9846153846153847,0.6956521739130435,65.0
4,0.9047619047619048,0.2923076923076923,0.4418604651162791,65.0
5,0.8405797101449275,0.8787878787878788,0.8592592592592593,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,0.9047619047619048,0.9047619047619048,0.9047619047619048,21.0
8,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
9,0.8873239436619719,0.9130434782608695,0.9,69.0
10,0.8382352941176471,0.8260869565217391,0.8321167883211679,69.0
accuracy,0.7901639344262295,0.7901639344262295,0.7901639344262295,0.7901639344262295
macro avg,0.8442599192908321,0.8135737276750994,0.8063200155234987,610.0
weighted avg,0.8222477709879461,0.7901639344262295,0.7796741746938236,610.0
AUC,0.9806,0.9806,0.9806,0.9806
