,precision,recall,f1-score,support
0,0.631578947368421,0.17391304347826086,0.2727272727272727,69.0
1,0.325,0.19117647058823528,0.24074074074074073,68.0
2,0.15,0.08695652173913043,0.11009174311926606,69.0
3,0.358974358974359,0.2153846153846154,0.2692307692307692,65.0
4,0.30357142857142855,0.26153846153846155,0.2809917355371901,65.0
5,0.3546099290780142,0.7575757575757576,0.4830917874396135,66.0
6,0.18421052631578946,0.25,0.21212121212121213,28.0
7,0.0,0.0,0.0,21.0
8,0.2857142857142857,0.09523809523809523,0.14285714285714285,21.0
9,0.23015873015873015,0.42028985507246375,0.29743589743589743,69.0
10,0.24210526315789474,0.3333333333333333,0.2804878048780488,69.0
accuracy,0.2836065573770492,0.2836065573770492,0.2836065573770492,0.2836065573770492
macro avg,0.2787203153944475,0.2532187412680322,0.23543419146246844,610.0
weighted avg,0.3053160477930088,0.2836065573770492,0.2610648076127371,610.0
