,precision,recall,f1-score,support
0,0.9855072463768116,0.9855072463768116,0.9855072463768116,69.0
1,0.8484848484848485,0.8235294117647058,0.835820895522388,68.0
2,0.8387096774193549,0.7536231884057971,0.7938931297709924,69.0
3,0.8169014084507042,0.8923076923076924,0.8529411764705882,65.0
4,0.8235294117647058,0.8615384615384616,0.8421052631578947,65.0
5,0.7866666666666666,0.8939393939393939,0.8368794326241135,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,0.8636363636363636,0.9047619047619048,0.8837209302325582,21.0
8,0.8636363636363636,0.9047619047619048,0.8837209302325582,21.0
9,0.927536231884058,0.927536231884058,0.927536231884058,69.0
10,1.0,0.8695652173913043,0.9302325581395349,69.0
accuracy,0.8803278688524591,0.8803278688524591,0.8803278688524591,0.8803278688524591
macro avg,0.886782565301807,0.8859674619730421,0.8850291597613147,610.0
weighted avg,0.88424371807481,0.8803278688524591,0.8808062238083967,610.0
