,precision,recall,f1-score,support
0,0.9857142857142858,1.0,0.9928057553956835,69.0
1,0.7166666666666667,0.6323529411764706,0.671875,68.0
2,0.7,0.7101449275362319,0.7050359712230215,69.0
3,0.7534246575342466,0.8461538461538461,0.7971014492753623,65.0
4,0.7966101694915254,0.7230769230769231,0.7580645161290323,65.0
5,0.8805970149253731,0.8939393939393939,0.8872180451127819,66.0
6,1.0,0.8214285714285714,0.9019607843137255,28.0
7,0.9545454545454546,1.0,0.9767441860465116,21.0
8,1.0,1.0,1.0,21.0
9,0.8611111111111112,0.8985507246376812,0.8794326241134752,69.0
10,0.8904109589041096,0.9420289855072463,0.9154929577464789,69.0
accuracy,0.8426229508196721,0.8426229508196721,0.8426229508196721,0.8426229508196721
macro avg,0.8671891198993429,0.8606978466778513,0.8623392081232794,610.0
weighted avg,0.8423274805997928,0.8426229508196721,0.8411428735762587,610.0
AUC,0.9900,0.9900,0.9900,0.9900
