,precision,recall,f1-score,support
0,0.8571428571428571,0.9565217391304348,0.9041095890410958,69.0
1,0.5142857142857142,0.5294117647058824,0.5217391304347826,68.0
2,0.390625,0.36231884057971014,0.37593984962406013,69.0
3,0.2222222222222222,0.27692307692307694,0.2465753424657534,65.0
4,0.15384615384615385,0.09230769230769231,0.11538461538461539,65.0
5,0.6,0.7727272727272727,0.6754966887417219,66.0
6,0.375,0.42857142857142855,0.4,28.0
7,0.8181818181818182,0.42857142857142855,0.5625,21.0
8,0.4,0.2857142857142857,0.3333333333333333,21.0
9,0.6865671641791045,0.6666666666666666,0.6764705882352942,69.0
10,0.5072463768115942,0.5072463768115942,0.5072463768115942,69.0
accuracy,0.5081967213114754,0.5081967213114754,0.5081967213114754,0.5081967213114754
macro avg,0.5022833915154059,0.4824527793372249,0.4835268649156592,610.0
weighted avg,0.49765050437525665,0.5081967213114754,0.4977062646605309,610.0
