,precision,recall,f1-score,support
0,0.2857142857142857,0.057971014492753624,0.0963855421686747,69.0
1,0.21804511278195488,0.4264705882352941,0.2885572139303483,68.0
2,0.112,0.2028985507246377,0.14432989690721648,69.0
3,0.24324324324324326,0.13846153846153847,0.17647058823529413,65.0
4,0.3333333333333333,0.046153846153846156,0.08108108108108109,65.0
5,0.7241379310344828,0.3181818181818182,0.4421052631578947,66.0
6,0.07142857142857142,0.03571428571428571,0.047619047619047616,28.0
7,0.0,0.0,0.0,21.0
8,0.42857142857142855,0.5714285714285714,0.4897959183673469,21.0
9,0.2597402597402597,0.5797101449275363,0.35874439461883406,69.0
10,0.10526315789473684,0.08695652173913043,0.09523809523809523,69.0
accuracy,0.2278688524590164,0.2278688524590164,0.2278688524590164,0.2278688524590164
macro avg,0.2528615748856633,0.223995170914492,0.2018479128476212,610.0
weighted avg,0.26840191823938814,0.2278688524590164,0.20507360842075634,610.0
