,precision,recall,f1-score,support
0,0.8082191780821918,0.855072463768116,0.8309859154929577,69.0
1,0.5789473684210527,0.4852941176470588,0.528,68.0
2,0.5348837209302325,0.3333333333333333,0.4107142857142857,69.0
3,0.3968253968253968,0.38461538461538464,0.390625,65.0
4,0.28125,0.13846153846153847,0.18556701030927836,65.0
5,0.6626506024096386,0.8333333333333334,0.738255033557047,66.0
6,0.3157894736842105,0.21428571428571427,0.2553191489361702,28.0
7,0.9230769230769231,0.5714285714285714,0.7058823529411765,21.0
8,0.6666666666666666,0.7619047619047619,0.7111111111111111,21.0
9,0.5465116279069767,0.6811594202898551,0.6064516129032258,69.0
10,0.4017094017094017,0.6811594202898551,0.5053763440860215,69.0
accuracy,0.5442622950819672,0.5442622950819672,0.5442622950819672,0.5442622950819672
macro avg,0.5560482145193356,0.540004369032502,0.5334807104592069,610.0
weighted avg,0.536895628407343,0.5442622950819672,0.5268533683864539,610.0
