,precision,recall,f1-score,support
0,0.9583333333333334,1.0,0.9787234042553191,69.0
1,0.6515151515151515,0.6323529411764706,0.6417910447761194,68.0
2,0.6666666666666666,0.5507246376811594,0.6031746031746031,69.0
3,0.5384615384615384,0.6461538461538462,0.5874125874125874,65.0
4,0.5645161290322581,0.5384615384615384,0.5511811023622047,65.0
5,0.8787878787878788,0.8787878787878788,0.8787878787878788,66.0
6,0.9642857142857143,0.9642857142857143,0.9642857142857143,28.0
7,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
8,0.84,1.0,0.9130434782608695,21.0
9,0.927536231884058,0.927536231884058,0.927536231884058,69.0
10,0.9393939393939394,0.8985507246376812,0.9185185185185185,69.0
accuracy,0.7852459016393443,0.7852459016393443,0.7852459016393443,0.7852459016393443
macro avg,0.8074434123401356,0.8172031332226637,0.8106214105544386,610.0
weighted avg,0.7861963287021457,0.7852459016393443,0.7841853019902595,610.0
