,precision,recall,f1-score,support
0,1.0,0.9855072463768116,0.9927007299270073,69.0
1,0.8103448275862069,0.6911764705882353,0.746031746031746,68.0
2,0.7878787878787878,0.7536231884057971,0.7703703703703704,69.0
3,0.8142857142857143,0.8769230769230769,0.8444444444444444,65.0
4,0.896551724137931,0.8,0.8455284552845529,65.0
5,0.7466666666666667,0.8484848484848485,0.7943262411347518,66.0
6,1.0,0.7857142857142857,0.88,28.0
7,1.0,0.9523809523809523,0.975609756097561,21.0
8,0.9545454545454546,1.0,0.9767441860465116,21.0
9,0.8421052631578947,0.927536231884058,0.8827586206896552,69.0
10,0.8666666666666667,0.9420289855072463,0.9027777777777778,69.0
accuracy,0.8590163934426229,0.8590163934426229,0.8590163934426229,0.8590163934426229
macro avg,0.8835495549932113,0.8693977532968465,0.8737538479822162,610.0
weighted avg,0.8621348128530896,0.8590163934426229,0.8581922611921877,610.0
