,precision,recall,f1-score,support
0,0.9855072463768116,0.9855072463768116,0.9855072463768116,69.0
1,0.5662650602409639,0.6911764705882353,0.6225165562913907,68.0
2,0.6166666666666667,0.5362318840579711,0.5736434108527132,69.0
3,0.4838709677419355,0.6923076923076923,0.569620253164557,65.0
4,0.5,0.3076923076923077,0.38095238095238093,65.0
5,0.9047619047619048,0.8636363636363636,0.8837209302325582,66.0
6,0.9310344827586207,0.9642857142857143,0.9473684210526315,28.0
7,0.9130434782608695,1.0,0.9545454545454546,21.0
8,1.0,0.9047619047619048,0.95,21.0
9,0.9811320754716981,0.7536231884057971,0.8524590163934426,69.0
10,0.8461538461538461,0.9565217391304348,0.8979591836734694,69.0
accuracy,0.7524590163934426,0.7524590163934426,0.7524590163934426,0.7524590163934426
macro avg,0.7934941571303015,0.7868858646584758,0.783481168503219,610.0
weighted avg,0.7623729997816054,0.7524590163934426,0.7497146720149946,610.0
