,precision,recall,f1-score,support
0,0.971830985915493,1.0,0.9857142857142858,69.0
1,0.9019607843137255,0.6764705882352942,0.773109243697479,68.0
2,0.691358024691358,0.8115942028985508,0.7466666666666667,69.0
3,0.9076923076923077,0.9076923076923077,0.9076923076923077,65.0
4,0.8939393939393939,0.9076923076923077,0.9007633587786259,65.0
5,0.9242424242424242,0.9242424242424242,0.9242424242424242,66.0
6,1.0,0.9642857142857143,0.9818181818181818,28.0
7,1.0,1.0,1.0,21.0
8,1.0,1.0,1.0,21.0
9,0.9027777777777778,0.9420289855072463,0.9219858156028369,69.0
10,0.8840579710144928,0.8840579710144928,0.8840579710144928,69.0
accuracy,0.8934426229508197,0.8934426229508197,0.8934426229508197,0.8934426229508197
macro avg,0.9161690608715429,0.9107331365062123,0.9114591141115725,610.0
weighted avg,0.8975263972753007,0.8934426229508197,0.8930545294652947,610.0
