,precision,recall,f1-score,support
0,0.9583333333333334,1.0,0.9787234042553191,69.0
1,0.5555555555555556,0.5147058823529411,0.5343511450381679,68.0
2,0.5641025641025641,0.6376811594202898,0.5986394557823129,69.0
3,0.5154639175257731,0.7692307692307693,0.6172839506172839,65.0
4,0.5789473684210527,0.3384615384615385,0.42718446601941745,65.0
5,0.8840579710144928,0.9242424242424242,0.9037037037037037,66.0
6,0.9615384615384616,0.8928571428571429,0.9259259259259259,28.0
7,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
8,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
9,0.8688524590163934,0.7681159420289855,0.8153846153846154,69.0
10,0.953125,0.8840579710144928,0.9172932330827067,69.0
accuracy,0.7540983606557377,0.7540983606557377,0.7540983606557377,0.7540983606557377
macro avg,0.7949762304790483,0.7849195213064081,0.7839319822337597,610.0
weighted avg,0.7622130097861688,0.7540983606557377,0.7511303347560544,610.0
