,precision,recall,f1-score,support
0,1.0,1.0,1.0,69.0
1,0.8032786885245902,0.7205882352941176,0.7596899224806202,68.0
2,0.7777777777777778,0.7101449275362319,0.7424242424242424,69.0
3,0.8450704225352113,0.9230769230769231,0.8823529411764706,65.0
4,0.8709677419354839,0.8307692307692308,0.8503937007874016,65.0
5,0.8923076923076924,0.8787878787878788,0.8854961832061069,66.0
6,1.0,0.8928571428571429,0.9433962264150944,28.0
7,1.0,1.0,1.0,21.0
8,0.9545454545454546,1.0,0.9767441860465116,21.0
9,0.88,0.9565217391304348,0.9166666666666666,69.0
10,0.881578947368421,0.9710144927536232,0.9241379310344827,69.0
accuracy,0.8836065573770492,0.8836065573770492,0.8836065573770492,0.8836065573770492
macro avg,0.9005024295449666,0.8985236882005075,0.8983001818397814,610.0
weighted avg,0.8824898488247823,0.8836065573770492,0.8818027979724399,610.0
