,precision,recall,f1-score,support
0,0.9452054794520548,1.0,0.971830985915493,69.0
1,0.7076923076923077,0.6764705882352942,0.6917293233082706,68.0
2,0.5913978494623656,0.7971014492753623,0.6790123456790124,69.0
3,0.8363636363636363,0.7076923076923077,0.7666666666666667,65.0
4,0.8727272727272727,0.7384615384615385,0.8,65.0
5,0.8412698412698413,0.803030303030303,0.8217054263565892,66.0
6,1.0,0.9285714285714286,0.9629629629629629,28.0
7,0.84,1.0,0.9130434782608695,21.0
8,0.84,1.0,0.9130434782608695,21.0
9,0.9206349206349206,0.8405797101449275,0.8787878787878788,69.0
10,0.8656716417910447,0.8405797101449275,0.8529411764705882,69.0
accuracy,0.8213114754098361,0.8213114754098361,0.8213114754098361,0.8213114754098361
macro avg,0.8419057226721312,0.8484079123232809,0.8410657929699273,610.0
weighted avg,0.8316370131807903,0.8213114754098361,0.8226422445911561,610.0
